symbol,date,y5,ret5,pred,p_down,p_flat,p_up,train_rows,best_iter,test_month,correct
2454,2026-04-30,2.0,0.3908045977011494,2,0.27236102701830683,0.25327296643447983,0.4743660065472134,833,7,2026-04,1
2882,2026-04-01,2.0,0.013908205841446364,2,0.2741969865314078,0.24660947903861302,0.47919353442997925,833,7,2026-04,1
2882,2026-04-02,1.0,0.0027855153203342198,2,0.28133848539183465,0.26197394816516467,0.45668756644300074,833,7,2026-04,0
2882,2026-04-07,1.0,0.011126564673157091,2,0.3048923555411857,0.25475371902694277,0.4403539254318716,833,7,2026-04,0
2882,2026-04-08,0.0,-0.012195121951219412,2,0.26507822521109264,0.26004700061601693,0.4748747741728905,833,7,2026-04,0
2882,2026-04-09,1.0,0.008152173913043681,2,0.27076372203050675,0.25913575982057674,0.47010051814891646,833,7,2026-04,0
2882,2026-04-10,2.0,0.028806584362139898,2,0.2837891802790755,0.25450713378780104,0.4617036859331234,833,7,2026-04,1
2882,2026-04-13,2.0,0.03611111111111098,2,0.27006522783797005,0.28093966771646844,0.44899510444556157,833,7,2026-04,1
2882,2026-04-14,2.0,0.038514442916093516,2,0.27006522783797005,0.28093966771646844,0.44899510444556157,833,7,2026-04,1
2882,2026-04-15,2.0,0.04115226337448563,2,0.2861163836556425,0.2534103370920242,0.4604732792523333,833,7,2026-04,1
2882,2026-04-16,1.0,0.008086253369272267,2,0.26636029829041963,0.2836793455556073,0.44996035615397306,833,7,2026-04,0
2882,2026-04-17,1.0,-0.0013333333333332975,2,0.27285114880805,0.28784095904597773,0.43930789214597216,833,7,2026-04,0
2882,2026-04-20,1.0,-0.0013404825737264314,2,0.28015349976237763,0.2846908048093757,0.43515569542824656,833,7,2026-04,0
2882,2026-04-21,1.0,-0.01059602649006619,2,0.2912125641248706,0.30499802716915797,0.40378940870597146,833,7,2026-04,0
2882,2026-04-22,2.0,0.03557312252964406,2,0.2817903894723734,0.2525499640834359,0.46565964644419083,833,7,2026-04,1
