symbol,date,y1,ret1,pred,p_down,p_flat,p_up,train_rows,best_iter,test_month,correct
2330,2026-05-21,2.0,0.011210762331838486,2,0.34049260137188697,0.27085296284496346,0.38865443578314957,977,12,2026-05,1
2330,2026-05-22,2.0,0.024390243902439046,0,0.3972563378113621,0.28879291407898255,0.31395074810965534,977,12,2026-05,0
2330,2026-05-25,0.0,-0.017316017316017285,1,0.32337628455060397,0.36112881842352207,0.3154948970258739,977,12,2026-05,0
2330,2026-05-26,2.0,0.013215859030837107,0,0.352427645522378,0.3415127416902627,0.3060596127873592,977,12,2026-05,0
2330,2026-05-27,1.0,-0.0021739130434782483,2,0.35845438606717844,0.2752875307004647,0.3662580832323569,977,12,2026-05,0
2330,2026-05-28,2.0,0.02614379084967311,0,0.4057955519435424,0.2715884117751468,0.32261603628131097,977,12,2026-05,0
2330,2026-05-29,1.0,0.0,2,0.36712059097950034,0.24759059826582785,0.38528881075467186,977,12,2026-05,0
2317,2026-05-04,2.0,0.05274725274725278,2,0.34258225733276254,0.3029696338964519,0.3544481087707856,977,12,2026-05,1
2317,2026-05-05,2.0,0.05219206680584554,0,0.3551366492406689,0.29263259107374306,0.35223075968558804,977,12,2026-05,0
2317,2026-05-06,2.0,0.005952380952380931,0,0.37231180902315186,0.27904036060322274,0.34864783037362534,977,12,2026-05,0
2317,2026-05-07,0.0,-0.013806706114398382,0,0.36711389773549225,0.3045345444673639,0.3283515577971439,977,12,2026-05,1
2317,2026-05-08,2.0,0.008000000000000007,0,0.36719051880092923,0.30916661533661466,0.32364286586245605,977,12,2026-05,0
2317,2026-05-11,0.0,-0.007936507936507908,2,0.31895786745394245,0.3214990739613849,0.3595430585846727,977,12,2026-05,0
2317,2026-05-12,1.0,0.0040000000000000036,2,0.3213659712483391,0.33754386224584426,0.3410901665058167,977,12,2026-05,0
2317,2026-05-13,0.0,-0.02589641434262946,0,0.39246863568261336,0.26972830335228615,0.33780306096510043,977,12,2026-05,1
2317,2026-05-14,2.0,0.01635991820040905,0,0.362090938983607,0.2781385015453911,0.35977055947100184,977,12,2026-05,0
2317,2026-05-15,1.0,0.0,2,0.3529105279733507,0.25653806477962277,0.3905514072470265,977,12,2026-05,0
2317,2026-05-18,0.0,-0.014084507042253502,2,0.34189175793341225,0.2955522166712359,0.3625560253953518,977,12,2026-05,0
2317,2026-05-19,0.0,-0.020408163265306145,2,0.33547364634813104,0.3026324888585561,0.3618938647933129,977,12,2026-05,0
2317,2026-05-20,2.0,0.03125,0,0.34828669566082293,0.32683779337560137,0.32487551096357575,977,12,2026-05,0
2317,2026-05-21,2.0,0.010101010101010166,2,0.32488122217960685,0.2981066324741785,0.37701214534621463,977,12,2026-05,1
2317,2026-05-22,2.0,0.04400000000000004,0,0.3737169996799442,0.3190777044430155,0.30720529587704043,977,12,2026-05,0
2317,2026-05-25,0.0,-0.007662835249042099,2,0.3027751921809916,0.2954706011609152,0.40175420665809314,977,12,2026-05,0
2317,2026-05-26,2.0,0.019305019305019266,2,0.3243494562931295,0.3376177833248213,0.33803276038204916,977,12,2026-05,1
2317,2026-05-27,1.0,-0.0037878787878787845,1,0.32959260777626814,0.34050408120404757,0.32990331101968423,977,12,2026-05,1
2317,2026-05-28,2.0,0.09885931558935357,0,0.39838482433918665,0.3096974377121743,0.2919177379486391,977,12,2026-05,0
2317,2026-05-29,2.0,0.015570934256055269,0,0.35289018092840035,0.3160769811140212,0.3310328379575784,977,12,2026-05,0
2454,2026-05-06,1.0,-0.002915451895043719,2,0.3448925765384322,0.2941867537573158,0.3609206697042521,977,12,2026-05,0
2454,2026-05-07,2.0,0.06140350877192979,2,0.3459825396137367,0.3067000538055937,0.34731740658066956,977,12,2026-05,1
2454,2026-05-08,2.0,0.06887052341597788,2,0.3327660248249805,0.2926491564323342,0.37458481874268523,977,12,2026-05,1
2454,2026-05-11,0.0,-0.046391752577319534,2,0.3301515009270137,0.30506693477700436,0.3647815642959819,977,12,2026-05,0
2454,2026-05-12,0.0,-0.055405405405405395,2,0.34027963998006616,0.3100849975486522,0.3496353624712817,977,12,2026-05,0
2454,2026-05-13,0.0,-0.025751072961373356,0,0.3494353755926323,0.30335213233662484,0.3472124920707429,977,12,2026-05,1
2454,2026-05-14,0.0,-0.042584434654919234,2,0.3535693642877821,0.25456889716640263,0.39186173854581535,977,12,2026-05,0
2454,2026-05-15,2.0,0.042944785276073594,2,0.37054370767824324,0.25793760633172447,0.3715186859900322,977,12,2026-05,1
2454,2026-05-18,0.0,-0.07205882352941173,2,0.3422235669214479,0.2775193147574761,0.38025711832107606,977,12,2026-05,0
2454,2026-05-19,2.0,0.023771790808240878,2,0.29581708079840857,0.27886632681763,0.4253165923839613,977,12,2026-05,1
2454,2026-05-20,2.0,0.09907120743034059,2,0.3227340364266207,0.2894086358171142,0.38785732775626514,977,12,2026-05,1
2454,2026-05-21,2.0,0.08732394366197194,2,0.3323235963342301,0.29231315260036916,0.37536325106540075,977,12,2026-05,1
2454,2026-05-22,2.0,0.09974093264248696,2,0.2962049065804328,0.3120875036693036,0.39170758975026365,977,12,2026-05,1
2454,2026-05-26,2.0,0.08792497069167649,2,0.2962493251092317,0.32043335460978994,0.3833173202809785,977,12,2026-05,1
2454,2026-05-27,0.0,-0.049568965517241326,1,0.32040982958790587,0.3420375098678889,0.33755266054420524,977,12,2026-05,0
2454,2026-05-28,0.0,-0.0226757369614512,0,0.37602328389769396,0.32469117826599886,0.2992855378363073,977,12,2026-05,1
2454,2026-05-29,2.0,0.05684454756380508,0,0.3817730140803136,0.2990422567739029,0.31918472914578355,977,12,2026-05,0
2882,2026-05-04,2.0,0.013123359580052396,2,0.30537000418536003,0.32746624513348305,0.3671637506811568,977,12,2026-05,1
2882,2026-05-05,2.0,0.01943005181347157,1,0.3336588855547065,0.33963630271577794,0.32670481172951554,977,12,2026-05,0
2882,2026-05-06,1.0,0.003811944091486552,1,0.3412735917896725,0.3630168090381551,0.2957095991721724,977,12,2026-05,1
2882,2026-05-07,2.0,0.012658227848101333,1,0.345821598854599,0.3581308576561949,0.29604754348920603,977,12,2026-05,0
2882,2026-05-08,0.0,-0.019999999999999907,2,0.35533374040198024,0.28771605456044125,0.35695020503757857,977,12,2026-05,0
2882,2026-05-11,0.0,-0.025510204081632626,0,0.36708070414623173,0.35001810589270915,0.2829011899610591,977,12,2026-05,1
2882,2026-05-12,2.0,0.011780104712041828,0,0.3644724338834984,0.30233220121320453,0.3331953649032971,977,12,2026-05,0
2882,2026-05-13,0.0,-0.0077619663648123005,0,0.36088404083181447,0.32510588290575076,0.3140100762624347,977,12,2026-05,1
2882,2026-05-14,2.0,0.015645371577575062,0,0.3944906017886368,0.30637503378796993,0.2991343644233933,977,12,2026-05,0
2882,2026-05-15,0.0,-0.01412066752246477,0,0.3868948670198271,0.26239044071404705,0.3507146922661257,977,12,2026-05,1
2882,2026-05-18,2.0,0.01302083333333326,1,0.32764319922688295,0.36799317262416836,0.3043636281489488,977,12,2026-05,0
2882,2026-05-19,1.0,0.0012853470437019787,2,0.32324674890984517,0.2756870882988218,0.401066162791333,977,12,2026-05,0
2882,2026-05-20,2.0,0.010269576379974277,0,0.341949766044647,0.3324242288097862,0.3256260051455668,977,12,2026-05,0
2882,2026-05-21,2.0,0.01270648030495547,0,0.3746837340419854,0.29663386795521796,0.3286823980027967,977,12,2026-05,0
2882,2026-05-22,2.0,0.02258469259723972,0,0.3710803063198775,0.30369209591174967,0.32522759776837296,977,12,2026-05,0
2882,2026-05-25,2.0,0.019631901840490684,0,0.3587649558183124,0.2999758936526297,0.3412591505290579,977,12,2026-05,0
