2317,20250602,154.00,154.50,151.00,152.50,55748448
2317,20250603,153.50,155.00,151.50,151.50,38422320
2317,20250604,153.50,156.00,153.00,156.00,39837003
2317,20250605,156.50,157.00,155.50,155.50,34529119
2317,20250606,155.50,155.50,153.00,153.00,24170636
2317,20250609,155.00,155.50,154.00,154.50,18474613
2317,20250610,155.50,156.00,155.00,155.50,33025153
2317,20250611,156.50,157.50,155.50,156.00,27402761
2317,20250612,155.50,158.00,154.00,157.50,33551155
2317,20250613,157.00,158.50,156.00,156.50,37530090
2317,20250616,156.00,157.00,154.50,155.00,21896497
2317,20250617,156.50,157.00,154.50,155.00,25564725
2317,20250618,155.00,156.50,154.00,156.00,38500036
2317,20250619,155.50,156.00,154.00,154.00,20674399
2317,20250620,154.50,155.50,153.00,155.50,60372534
2317,20250623,153.00,156.00,152.00,156.00,49297718
2317,20250624,158.00,162.00,157.50,160.50,67130349
2317,20250625,161.50,162.00,160.00,162.00,48758589
2317,20250626,162.00,164.00,161.50,163.00,65708560
2317,20250627,163.00,165.50,162.50,165.00,75664710
2317,20250630,166.00,166.50,161.00,161.00,62308280
2317,20250701,161.50,166.00,161.00,165.50,103158692
2317,20250702,160.00,162.00,160.00,162.00,66421265
2317,20250703,164.00,164.50,163.00,164.00,46192607
2317,20250704,164.00,164.50,160.50,161.00,27987146
2317,20250707,161.00,162.00,159.50,161.00,24255997
2317,20250708,160.50,161.00,158.50,159.00,30781568
2317,20250709,159.50,161.50,159.00,161.00,29446200
2317,20250710,161.00,162.50,160.00,161.50,31990223
2317,20250711,161.50,162.50,160.50,161.50,21551645
2317,20250714,161.50,162.50,160.50,160.50,18862970
2317,20250715,160.00,163.00,160.00,163.00,20779193
2317,20250716,163.00,164.00,162.50,162.50,25282174
2317,20250717,163.00,164.00,162.50,164.00,20679892
2317,20250718,165.00,166.00,164.50,165.50,35368360
2317,20250721,166.00,166.50,164.50,165.00,17115644
2317,20250722,165.00,166.00,161.50,162.00,39452683
2317,20250723,163.50,166.00,163.50,166.00,51058093
2317,20250724,168.00,174.00,167.50,174.00,127736383
2317,20250725,175.50,175.50,173.00,174.50,57244442
2317,20250728,176.00,178.00,175.50,176.00,55666706
2317,20250729,175.00,175.50,171.00,171.50,49613588
2317,20250731,178.00,179.00,176.00,178.00,90529600
2317,20250801,175.00,181.50,175.00,181.50,65361707
2317,20250804,179.50,181.00,178.50,180.00,44503796
2317,20250805,182.00,185.00,182.00,184.50,52169907
2317,20250806,185.50,188.50,184.00,186.00,68868790
2317,20250807,190.00,195.00,190.00,194.50,119398749
2317,20250808,197.00,197.00,193.50,194.50,65469369
2317,20250811,194.00,198.00,192.50,198.00,52291064
2317,20250812,198.50,199.00,195.50,197.00,38689326
2317,20250813,198.00,199.00,193.50,198.50,103356675
2317,20250814,197.50,200.00,197.00,199.50,78943020
2317,20250815,205.00,208.00,202.00,207.00,156672765
2317,20250818,207.50,210.00,206.00,210.00,73566364
2317,20250819,210.00,212.00,208.00,208.00,49978122
2317,20250820,206.00,206.50,200.00,200.50,124219182
2317,20250821,201.00,206.00,201.00,206.00,67845018
2317,20250822,208.00,208.00,202.00,202.50,54944456
2317,20250825,207.00,208.00,206.00,207.50,52074373
2317,20250826,207.00,209.00,206.00,209.00,42252559
2317,20250827,210.00,210.00,207.50,208.00,41852802
2317,20250828,207.50,207.50,204.00,206.00,48681221
2317,20250829,206.00,207.00,202.50,203.50,55250195
2317,20250901,203.00,204.50,197.00,198.50,70459817
2317,20250902,200.00,203.50,198.00,198.50,35779045
2317,20250903,198.50,201.00,197.00,200.50,34371962
